,id,recording,site,x1,x2,y1,y2,validated,uri,datetime,meta,score,site_id
15,151852121,2020/01/30/165bhuozd5pj/6e81e472-366f-410e-ad33-95437a974324.flac,Miraflores,8.666848072562358,9.525986394557822,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_170.png,1580400180000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200130_160000.wav""}",0.20437548611381084,21157
16,151852240,2020/01/29/165bhuozd5pj/053974ab-8e9d-4b22-839d-946a42d01f27.flac,Miraflores,36.089614512471655,36.948752834467115,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_289.png,1580270460000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_040000.wav""}",0.2036268774308382,21157
17,151852243,2020/01/29/165bhuozd5pj/f858b7d7-713b-4112-ab0b-05a9f6b5d803.flac,Miraflores,55.80916099773243,56.668299319727886,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_292.png,1580270580000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_040000.wav""}",0.20712321255679256,21157
18,151852257,2020/01/27/165bhuozd5pj/de0a4e87-bfe4-4b6a-b69d-58c5fcd416f1.flac,Miraflores,31.48625850340136,32.345396825396826,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_306.png,1580106780000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.38298819061869227,21157
19,151852260,2020/01/27/165bhuozd5pj/6e143802-172a-49c2-a99c-f050348bce48.flac,Miraflores,40.61170068027211,41.47083900226757,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_309.png,1580106840000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.39909728649462217,21157
20,151852261,2020/01/27/165bhuozd5pj/6e143802-172a-49c2-a99c-f050348bce48.flac,Miraflores,51.449614512471655,52.308752834467114,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_310.png,1580106840000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.38427682623688747,21157
21,151852262,2020/01/27/165bhuozd5pj/6e143802-172a-49c2-a99c-f050348bce48.flac,Miraflores,0.7372335600907031,1.596371882086168,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_311.png,1580106840000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.3783459760607879,21157
22,151852263,2020/01/27/165bhuozd5pj/71d82a4d-56db-4b3c-9897-76a41bb6fcc7.flac,Miraflores,21.983492063492065,22.84263038548753,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_312.png,1580106900000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.3828437235500676,21157
23,151852266,2020/01/27/165bhuozd5pj/c49d8969-7627-43fc-95ff-bf9563da045a.flac,Miraflores,2.2000907029478456,3.0592290249433107,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_315.png,1580106960000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.4202353172540944,21157
24,151852267,2020/01/27/165bhuozd5pj/c49d8969-7627-43fc-95ff-bf9563da045a.flac,Miraflores,3.5526530612244898,4.4117913832199545,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_316.png,1580106960000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.3940722938535819,21157
25,151852268,2020/01/27/165bhuozd5pj/c49d8969-7627-43fc-95ff-bf9563da045a.flac,Miraflores,33.036190476190484,33.89532879818594,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_317.png,1580106960000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.3837086436574253,21157
26,151852284,2020/01/27/165bhuozd5pj/8148d080-fdf7-4a93-8623-0206c9fd66b4.flac,Miraflores,53.41170068027211,54.27083900226757,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/18_333.png,1580107740000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200127_060700.wav""}",0.2011811306301171,21157
27,151852339,2020/01/29/165bhuozd5pj/46447a87-31b4-49fe-9b49-a93c9637b592.flac,Miraflores,54.085079365079366,54.944217687074826,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_28.png,1580288580000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_090000.wav""}",0.20453529139225068,21157
28,151852386,2020/01/30/165bhuozd5pj/e889e1f6-6abb-44f3-82ca-610abe736be1.flac,Miraflores,12.991564625850339,13.850702947845805,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_75.png,1580415060000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200130_200700.wav""}",0.20272008437765632,21157
29,151852438,2020/01/30/165bhuozd5pj/51299ea7-2200-449c-aee6-cd22afc51c56.flac,Miraflores,20.67156462585034,21.530702947845803,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_127.png,1580417220000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200130_200700.wav""}",0.206998564941899,21157
30,151852439,2020/01/30/165bhuozd5pj/51299ea7-2200-449c-aee6-cd22afc51c56.flac,Miraflores,26.197913832199546,27.057052154195013,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_128.png,1580417220000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200130_200700.wav""}",0.2052063919267257,21157
31,151852454,2020/01/30/165bhuozd5pj/487ecf6b-3e1d-4f24-8031-db42d9a2e520.flac,Miraflores,12.056961451247165,12.916099773242632,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_143.png,1580417400000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200130_200700.wav""}",0.20511130951068815,21157
32,151852462,2020/01/30/165bhuozd5pj/d04355cc-7774-485d-af69-0c7e1b2ed729.flac,Miraflores,12.271746031746032,13.130884353741493,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_151.png,1580417520000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200130_200700.wav""}",0.2034432256626541,21157
33,151852638,2020/01/29/165bhuozd5pj/25cdcb43-8222-4dce-946f-1d2b3f46e0d0.flac,Miraflores,39.2649433106576,40.124081632653066,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_327.png,1580281019000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_060700.wav""}",0.20405961081666635,21157
34,151852653,2020/01/29/165bhuozd5pj/4d1e60bf-29e0-432d-b14e-75f674a8cace.flac,Miraflores,15.029115646258507,15.888253968253968,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/21_342.png,1580329200000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200129_200700.wav""}",0.20700512738877766,21157
35,151852710,2020/01/28/165bhuozd5pj/636d51a4-af1b-4cc5-b824-bff9521f0349.flac,Miraflores,3.3204535147392287,4.179591836734693,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_56.png,1580242800000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200128_200700.wav""}",0.404209175898599,21157
36,151852711,2020/01/28/165bhuozd5pj/636d51a4-af1b-4cc5-b824-bff9521f0349.flac,Miraflores,0.4527891156462585,1.3119274376417234,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_57.png,1580242800000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200128_200700.wav""}",0.37638292017716346,21157
37,151852755,2020/01/28/165bhuozd5pj/a38b8793-284f-4adf-9242-07db06e74e54.flac,Miraflores,49.783582766439906,50.642721088435366,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_101.png,1580244420000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200128_200700.wav""}",0.20297579116075154,21157
38,151852848,2020/01/26/165bhuozd5pj/57f425b5-a931-4f1d-a298-3e1ac83757de.flac,Miraflores,43.06721088435374,43.92634920634921,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_194.png,1580069880000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_200700.wav""}",0.20220769510010667,21157
39,151852854,2020/01/26/165bhuozd5pj/6075caae-6519-4b88-b16f-4f387628d10d.flac,Miraflores,12.07437641723356,12.933514739229025,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_200.png,1580070120000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_200700.wav""}",0.20171504745555144,21157
40,151852867,2020/01/26/165bhuozd5pj/89bbee9b-119d-4cdc-8a03-0b4adfa65796.flac,Miraflores,36.95455782312925,37.813696145124716,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_213.png,1580070780000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_200700.wav""}",0.20580984230489865,21157
41,151852868,2020/01/26/165bhuozd5pj/89bbee9b-119d-4cdc-8a03-0b4adfa65796.flac,Miraflores,53.42331065759638,54.28244897959185,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_214.png,1580070780000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_200700.wav""}",0.20460948055270187,21157
42,151852869,2020/01/26/165bhuozd5pj/89bbee9b-119d-4cdc-8a03-0b4adfa65796.flac,Miraflores,50.12607709750567,50.98521541950113,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_215.png,1580070780000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_200700.wav""}",0.20437373029039374,21157
43,151852964,2020/01/31/165bhuozd5pj/1479a6ef-5cfb-4c4d-b9d4-adc89c114c0a.flac,Miraflores,5.270929705215419,6.130068027210886,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/20_310.png,1580479320000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200131_140000.wav""}",0.20432101440537198,21157
44,151853005,2020/01/23/165bhuozd5pj/0217968d-5c09-4141-9eee-1b865a43b3a5.flac,Miraflores,33.564444444444455,34.42358276643991,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_3.png,1579726920000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200122_210000.wav""}",0.20373007160806594,21157
45,151853179,2020/01/26/165bhuozd5pj/8df5f0ee-3479-4de1-b7ff-921aac559bd6.flac,Miraflores,8.701678004535147,9.560816326530613,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_177.png,1580036580000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_110000.wav""}",0.20125192390799626,21157
46,151853204,2020/01/22/165bhuozd5pj/4ff76abc-c42e-47c0-ac32-e148e24cc62a.flac,Miraflores,34.040453514739234,34.89959183673469,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_202.png,1579716060000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200122_180000.wav""}",0.20615149263469248,21157
47,151853216,2020/01/25/165bhuozd5pj/ae593abd-c593-45ee-946c-6b20477752bf.flac,Miraflores,20.83990929705216,21.699047619047622,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_214.png,1579975320000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200125_180000.wav""}",0.2020683323591356,21157
48,151853298,2020/01/27/165bhuozd5pj/35d4f3c2-0539-4f54-93ed-a8c6d9c7cccc.flac,Miraflores,49.38303854875284,50.2421768707483,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_296.png,1580079600000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.4745509943308662,21157
49,151853299,2020/01/27/165bhuozd5pj/35d4f3c2-0539-4f54-93ed-a8c6d9c7cccc.flac,Miraflores,37.54666666666667,38.40580498866213,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_297.png,1580079600000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.437219726727556,21157
50,151853300,2020/01/27/165bhuozd5pj/35d4f3c2-0539-4f54-93ed-a8c6d9c7cccc.flac,Miraflores,27.672380952380948,28.531519274376418,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_298.png,1580079600000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.3832497888966768,21157
51,151853301,2020/01/27/165bhuozd5pj/9ed68825-0128-4114-af1e-1adc0846d4d6.flac,Miraflores,7.047256235827664,7.90639455782313,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_299.png,1580079660000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.4312501457624413,21157
52,151853302,2020/01/27/165bhuozd5pj/9ed68825-0128-4114-af1e-1adc0846d4d6.flac,Miraflores,46.991383219954656,47.85052154195012,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_300.png,1580079660000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.4107183818777652,21157
53,151853304,2020/01/27/165bhuozd5pj/fce3850c-3609-4106-805a-f53487305ada.flac,Miraflores,46.68952380952381,47.54866213151927,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_302.png,1580079720000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.46182372612223,21157
54,151853305,2020/01/27/165bhuozd5pj/fce3850c-3609-4106-805a-f53487305ada.flac,Miraflores,40.56526077097506,41.42439909297053,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_303.png,1580079720000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.4358291242840246,21157
55,151853306,2020/01/27/165bhuozd5pj/fce3850c-3609-4106-805a-f53487305ada.flac,Miraflores,29.29777777777777,30.15691609977324,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_304.png,1580079720000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.4026400668741198,21157
56,151853307,2020/01/27/165bhuozd5pj/097032ee-6eae-46a0-afdc-d4579fe9690c.flac,Miraflores,36.43210884353741,37.29124716553289,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/15_305.png,1580079780000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200126_230000.wav""}",0.4084939602221051,21157
57,151853327,2020/01/17/165bhuozd5pj/5a8e5b92-568a-4525-a9ac-73e9ad4849e8.flac,Miraflores,29.715736961451245,30.574875283446712,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_17.png,1579219200000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200117_000000.wav""}",0.2003598701176402,21157
58,151853335,2020/01/20/165bhuozd5pj/75c99d07-d894-4929-be31-d7c3cae810c2.flac,Miraflores,6.193922902494331,7.053061224489796,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_25.png,1579492800000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200120_040000.wav""}",0.2009876879251576,21157
59,151853349,2020/01/17/165bhuozd5pj/64aef0e3-302f-4634-bb9a-7d227ded039f.flac,Miraflores,8.039909297052155,8.89904761904762,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_39.png,1579223040000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200117_010000.wav""}",0.20575783585259466,21157
60,151853432,2020/01/19/165bhuozd5pj/40af6578-a722-43db-be86-13e5dd842f40.flac,Miraflores,21.71646258503401,22.575600907029482,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_122.png,1579388460000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200118_230000.wav""}",0.20177484778108087,21157
61,151853443,2020/01/16/165bhuozd5pj/daf3db26-ceba-4b9b-be1a-09afb4eb25d9.flac,Miraflores,1.7705215419501137,2.6296598639455784,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_133.png,1579129200000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4756944233715316,21157
62,151853444,2020/01/16/165bhuozd5pj/daf3db26-ceba-4b9b-be1a-09afb4eb25d9.flac,Miraflores,4.597551020408163,5.456689342403628,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_134.png,1579129200000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.426607895738218,21157
63,151853445,2020/01/16/165bhuozd5pj/daf3db26-ceba-4b9b-be1a-09afb4eb25d9.flac,Miraflores,7.4942403628117935,8.353378684807256,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_135.png,1579129200000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.3908547781001357,21157
64,151853446,2020/01/16/165bhuozd5pj/d19a5585-3caa-40b9-92ac-895c0db692bc.flac,Miraflores,58.386575963718826,59.24571428571429,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_136.png,1579129260000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4175485880338881,21157
65,151853447,2020/01/16/165bhuozd5pj/d19a5585-3caa-40b9-92ac-895c0db692bc.flac,Miraflores,53.25496598639456,54.114104308390026,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_137.png,1579129260000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4140655916445735,21157
66,151853448,2020/01/16/165bhuozd5pj/d19a5585-3caa-40b9-92ac-895c0db692bc.flac,Miraflores,27.21378684807256,28.07292517006803,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_138.png,1579129260000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.41032791641162375,21157
67,151853450,2020/01/16/165bhuozd5pj/6c6c37c9-ed04-47e8-9a77-5a8ca7f5f04d.flac,Miraflores,30.174331065759638,31.033469387755105,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_140.png,1579129320000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4831748774393431,21157
68,151853451,2020/01/16/165bhuozd5pj/6c6c37c9-ed04-47e8-9a77-5a8ca7f5f04d.flac,Miraflores,35.96190476190476,36.82104308390023,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_141.png,1579129320000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4650371970753266,21157
69,151853452,2020/01/16/165bhuozd5pj/6c6c37c9-ed04-47e8-9a77-5a8ca7f5f04d.flac,Miraflores,24.015238095238093,24.874376417233556,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_142.png,1579129320000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4250565536797993,21157
70,151853453,2020/01/16/165bhuozd5pj/a1dc14da-2a73-41f2-9fb5-b5e18d4505a4.flac,Miraflores,0.18575963718820865,1.0448979591836736,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_143.png,1579129380000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4141953022232873,21157
71,151853454,2020/01/16/165bhuozd5pj/a1dc14da-2a73-41f2-9fb5-b5e18d4505a4.flac,Miraflores,17.821315192743768,18.68045351473923,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_144.png,1579129380000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.41377031163266653,21157
72,151853455,2020/01/16/165bhuozd5pj/a1dc14da-2a73-41f2-9fb5-b5e18d4505a4.flac,Miraflores,10.222585034013603,11.081723356009071,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_145.png,1579129380000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4012764073219772,21157
73,151853456,2020/01/16/165bhuozd5pj/2ae8233b-1c0e-4ff5-ab7b-9648d7fdb5a0.flac,Miraflores,14.4021768707483,15.261315192743766,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_146.png,1579129440000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4230969994565882,21157
74,151853457,2020/01/16/165bhuozd5pj/2ae8233b-1c0e-4ff5-ab7b-9648d7fdb5a0.flac,Miraflores,11.418412698412697,12.277551020408163,1205.859375,6804.4921875,present,https://s3.amazonaws.com/arbimon2/project_2528/detections/9756/11_147.png,1579129440000,"{""encoder"":""Lavf58.24.101"",""filename"":""MON_20200115_230000.wav""}",0.4066853658619397,21157
